T,D,X_AR,X_N2,X_HE,X_H2,X_H,X_O2,X_O,X_H2O,X_OH,X_H2O2,X_HO2,X_NO,X_N2O,X_NO2,X_HNO,X_HNO2,X_HONO,X_HONO2,X_N2H2,X_H2NN,X_NH2OH,X_HNOH,X_NH3,X_N2H4,X_N,X_NO3,X_NH,X_NNH,X_NH2,X_H2NO,X_N2H3,t
1678.29497,2.36237112e-06,0,0.714070112,0,0.00814296993,0.015231767,0.099084152,0.0156368399,0.113911069,0.0118896283,7.53749402e-11,1.09326104e-08,0.02203337,1.03966031e-08,3.5747778e-08,7.20947431e-09,2.23084981e-12,3.15331957e-10,8.2017034e-17,5.46341503e-19,6.41074013e-22,6.00919919e-19,5.33395368e-16,1.79969508e-12,4.5745628e-27,2.63488067e-08,2.84211803e-16,2.82695063e-10,2.25642343e-13,1.16593891e-11,3.30206824e-15,6.49038383e-25,91.5689256
1678.29564,2.36237027e-06,0,0.714070179,0,0.00814296146,0.0152317314,0.0990841874,0.0156368273,0.113911096,0.0118896363,7.53750276e-11,1.09326949e-08,0.0220332903,9.70263043e-09,3.57478914e-08,7.20938242e-09,2.23083215e-12,3.15329191e-10,8.20168831e-17,5.462463e-19,6.40989111e-22,6.00699129e-19,5.33244841e-16,1.7981088e-12,4.56864216e-27,2.6348313e-08,2.84210802e-16,2.81774279e-10,2.2564197e-13,1.16518374e-11,3.30113151e-15,6.48879982e-25,91.5980995
1678.29631,2.36236941e-06,0,0.714070245,0,0.008142953,0.0152316959,0.0990842228,0.0156368147,0.113911123,0.0118896443,7.5375115e-11,1.09327795e-08,0.0220332105,9.0712594e-09,3.57480045e-08,7.20929135e-09,2.23081451e-12,3.15326427e-10,8.20167322e-17,5.46159249e-19,6.4091147e-22,6.0049815e-19,5.33107716e-16,1.7966642e-12,4.56324805e-27,2.63478669e-08,2.84209801e-16,2.80936345e-10,2.25641597e-13,1.16449569e-11,3.30027789e-15,6.48734894e-25,91.6272733
1678.29698,2.36236856e-06,0,0.714070312,0,0.00814294455,0.0152316604,0.0990842582,0.0156368021,0.11391115,0.0118896523,7.53752025e-11,1.09328641e-08,0.0220331308,8.49684243e-09,3.57481175e-08,7.20920103e-09,2.23079687e-12,3.15323664e-10,8.20165813e-17,5.46079601e-19,6.40840422e-22,6.00315195e-19,5.32982784e-16,1.79534851e-12,4.55833243e-27,2.63474641e-08,2.842088e-16,2.80173787e-10,2.25641225e-13,1.16386872e-11,3.29949988e-15,6.48601897e-25,91.6564472
1678.29765,2.3623677e-06,0,0.714070378,0,0.0081429361,0.0152316249,0.0990842936,0.0156367896,0.113911177,0.0118896603,7.537529e-11,1.09329488e-08,0.0220330511,7.97424186e-09,3.57482303e-08,7.2091114e-09,2.23077925e-12,3.15320902e-10,8.20164303e-17,5.46006674e-19,6.40775362e-22,6.00148638e-19,5.32868945e-16,1.79415009e-12,4.55385167e-27,2.63471007e-08,2.84207799e-16,2.79479808e-10,2.25640854e-13,1.16329732e-11,3.29879068e-15,6.48479882e-25,91.6856211
1678.29831,2.36236685e-06,0,0.714070444,0,0.00814292766,0.0152315895,0.0990843289,0.015636777,0.113911204,0.0118896683,7.53753776e-11,1.09330334e-08,0.0220329714,7.49878343e-09,3.5748343e-08,7.20902239e-09,2.23076162e-12,3.15318141e-10,8.20162792e-17,5.45939853e-19,6.40715739e-22,5.99997e-19,5.32765199e-16,1.79305838e-12,4.54976615e-27,2.6346773e-08,2.84206798e-16,2.7884822e-10,2.25640482e-13,1.16277646e-11,3.29814407e-15,6.48367845e-25,91.714795
1678.29898,2.36236599e-06,0,0.714070511,0,0.00814291923,0.015231554,0.0990843643,0.0156367644,0.113911231,0.0118896763,7.53754652e-11,1.09331181e-08,0.0220328916,7.06621429e-09,3.57484556e-08,7.20893394e-09,2.23074401e-12,3.15315381e-10,8.20161282e-17,5.45878576e-19,6.40661055e-22,5.99858935e-19,5.32670635e-16,1.79206373e-12,4.5460399e-27,2.6346478e-08,2.84205797e-16,2.78273394e-10,2.25640112e-13,1.1623016e-11,3.2975544e-15,6.48264872e-25,91.7439688
1678.29964,2.36236514e-06,0,0.714070577,0,0.0081429108,0.0152315186,0.0990843996,0.0156367519,0.113911258,0.0118896843,7.53755529e-11,1.09332028e-08,0.0220328119,6.67266517e-09,3.5748568e-08,7.20884601e-09,2.23072639e-12,3.15312622e-10,8.20159771e-17,5.45822338e-19,6.40610858e-22,5.9973322e-19,5.32584425e-16,1.7911574e-12,4.54264024e-27,2.63462125e-08,2.84204796e-16,2.77750212e-10,2.25639741e-13,1.16186858e-11,3.29701654e-15,6.48170136e-25,91.7731427
1678.30031,2.36236429e-06,0,0.714070643,0,0.00814290238,0.0152314832,0.0990844349,0.0156367393,0.113911285,0.0118896923,7.53756406e-11,1.09332876e-08,0.0220327321,6.31461597e-09,3.57486804e-08,7.20875855e-09,2.23070879e-12,3.15309864e-10,8.2015826e-17,5.45770677e-19,6.40564738e-22,5.99618739e-19,5.32505816e-16,1.79033142e-12,4.53953749e-27,2.63459741e-08,2.84203795e-16,2.77274012e-10,2.25639371e-13,1.16147363e-11,3.29652582e-15,6.48082885e-25,91.8023166
1678.30098,2.36236344e-06,0,0.714070709,0,0.00814289397,0.0152314478,0.0990844702,0.0156367267,0.113911312,0.0118897003,7.53757284e-11,1.09333723e-08,0.0220326524,5.98886423e-09,3.57487926e-08,7.20867151e-09,2.23069119e-12,3.15307106e-10,8.20156748e-17,5.45723175e-19,6.40522323e-22,5.9951448e-19,5.32434122e-16,1.78957855e-12,4.53670469e-27,2.63457602e-08,2.84202793e-16,2.76840559e-10,2.25639002e-13,1.16111331e-11,3.29607798e-15,6.48002438e-25,91.8314904
1678.30164,2.36236258e-06,0,0.714070775,0,0.00814288555,0.0152314125,0.0990845055,0.0156367142,0.113911339,0.0118897083,7.53758162e-11,1.09334571e-08,0.0220325727,5.69249635e-09,3.57489048e-08,7.20858487e-09,2.23067359e-12,3.1530435e-10,8.20155236e-17,5.45679453e-19,6.40483276e-22,5.99419521e-19,5.32368719e-16,1.78889218e-12,4.53411734e-27,2.63455686e-08,2.84201792e-16,2.76445994e-10,2.25638632e-13,1.16078451e-11,3.29566915e-15,6.47928174e-25,91.8606643
1678.30231,2.36236173e-06,0,0.714070841,0,0.00814287715,0.0152313771,0.0990845408,0.0156367017,0.113911366,0.0118897163,7.5375904e-11,1.09335419e-08,0.0220324929,5.42286154e-09,3.57490169e-08,7.20849857e-09,2.23065599e-12,3.15301594e-10,8.20153724e-17,5.45639166e-19,6.40447288e-22,5.99333023e-19,5.32309039e-16,1.78826632e-12,4.53175316e-27,2.63453973e-08,2.84200791e-16,2.76086811e-10,2.25638263e-13,1.16048437e-11,3.29529583e-15,6.47859532e-25,91.8898382
1678.30297,2.36236088e-06,0,0.714070908,0,0.00814286874,0.0152313418,0.0990845761,0.0156366891,0.113911393,0.0118897244,7.53759919e-11,1.09336267e-08,0.0220324132,5.17754813e-09,3.57491289e-08,7.2084126e-09,2.2306384e-12,3.15298838e-10,8.20152212e-17,5.45602003e-19,6.40414083e-22,5.99254222e-19,5.32254567e-16,1.78769551e-12,4.52959192e-27,2.63452446e-08,2.8419979e-16,2.75759817e-10,2.25637895e-13,1.16021032e-11,3.29495479e-15,6.47796001e-25,91.919012
1678.30364,2.36236003e-06,0,0.714070974,0,0.00814286034,0.0152313064,0.0990846113,0.0156366766,0.11391142,0.0118897324,7.53760797e-11,1.09337115e-08,0.0220323334,4.95436203e-09,3.57492408e-08,7.20832692e-09,2.23062082e-12,3.15296083e-10,8.201507e-17,5.45567678e-19,6.40383406e-22,5.99182424e-19,5.32204833e-16,1.78717478e-12,4.52761523e-27,2.63451086e-08,2.84198788e-16,2.75462109e-10,2.25637526e-13,1.15995999e-11,3.29464314e-15,6.47737115e-25,91.9481859
1678.3043,2.36235918e-06,0,0.71407104,0,0.00814285195,0.0152312711,0.0990846466,0.0156366641,0.113911447,0.0118897404,7.53761676e-11,1.09337963e-08,0.0220322537,4.75130712e-09,3.57493527e-08,7.20824151e-09,2.23060323e-12,3.15293329e-10,8.20149187e-17,5.45535934e-19,6.40355028e-22,5.99116998e-19,5.32159409e-16,1.78669962e-12,4.52580637e-27,2.63449879e-08,2.84197787e-16,2.75191044e-10,2.25637157e-13,1.15973125e-11,3.29435822e-15,6.47682453e-25,91.9773598
1678.30496,2.36235833e-06,0,0.714071106,0,0.00814284355,0.0152312358,0.0990846818,0.0156366515,0.113911474,0.0118897484,7.53762556e-11,1.09338812e-08,0.0220321739,4.56656731e-09,3.57494646e-08,7.20815634e-09,2.23058565e-12,3.15290575e-10,8.20147674e-17,5.45506537e-19,6.4032874e-22,5.99057369e-19,5.32117907e-16,1.78626592e-12,4.52415014e-27,2.63448811e-08,2.84196786e-16,2.7494422e-10,2.25636789e-13,1.15952215e-11,3.29409762e-15,6.47631633e-25,92.0065337
1678.30563,2.36235748e-06,0,0.714071172,0,0.00814283516,0.0152312005,0.0990847171,0.015636639,0.113911501,0.0118897564,7.53763435e-11,1.0933966e-08,0.0220320941,4.39849037e-09,3.57495763e-08,7.20807139e-09,2.23056807e-12,3.15287821e-10,8.20146162e-17,5.45479273e-19,6.40304352e-22,5.99003014e-19,5.32079973e-16,1.78586993e-12,4.52263273e-27,2.6344787e-08,2.84195784e-16,2.74719449e-10,2.25636421e-13,1.15933092e-11,3.29385915e-15,6.47584304e-25,92.0357075
1678.30629,2.36235663e-06,0,0.714071238,0,0.00814282677,0.0152311652,0.0990847523,0.0156366265,0.113911528,0.0118897644,7.53764315e-11,1.09340509e-08,0.0220320144,4.2455731e-09,3.57496881e-08,7.20798664e-09,2.23055049e-12,3.15285068e-10,8.20144649e-17,5.45453948e-19,6.40281692e-22,5.98953457e-19,5.32045284e-16,1.78550825e-12,4.52124156e-27,2.63447044e-08,2.84194783e-16,2.74514743e-10,2.25636053e-13,1.15915595e-11,3.29364081e-15,6.47540152e-25,92.0648814
1678.30696,2.36235578e-06,0,0.714071304,0,0.00814281838,0.0152311299,0.0990847875,0.015636614,0.113911555,0.0118897724,7.53765194e-11,1.09341357e-08,0.0220319346,4.10644793e-09,3.57497998e-08,7.20790208e-09,2.23053292e-12,3.15282315e-10,8.20143136e-17,5.45430388e-19,6.40260604e-22,5.98908266e-19,5.32013549e-16,1.7851778e-12,4.51996522e-27,2.63446323e-08,2.84193781e-16,2.74328291e-10,2.25635685e-13,1.15899578e-11,3.29344078e-15,6.47498888e-25,92.0940553
1678.30762,2.36235493e-06,0,0.71407137,0,0.00814280999,0.0152310946,0.0990848228,0.0156366015,0.113911581,0.0118897804,7.53766074e-11,1.09342206e-08,0.0220318549,3.97987064e-09,3.57499114e-08,7.20781768e-09,2.23051534e-12,3.15279562e-10,8.20141622e-17,5.45408431e-19,6.40240945e-22,5.98867046e-19,5.31984501e-16,1.78487575e-12,4.51879332e-27,2.63445697e-08,2.8419278e-16,2.74158446e-10,2.25635318e-13,1.15884905e-11,3.29325741e-15,6.47460251e-25,92.1232291
1678.30828,2.36235408e-06,0,0.714071436,0,0.00814280161,0.0152310593,0.099084858,0.0156365889,0.113911608,0.0118897884,7.53766954e-11,1.09343055e-08,0.0220317751,3.86470926e-09,3.5750023e-08,7.20773343e-09,2.23049777e-12,3.1527681e-10,8.20140109e-17,5.45387933e-19,6.40222585e-22,5.9882944e-19,5.31957897e-16,1.78459953e-12,4.51771641e-27,2.63445158e-08,2.84191778e-16,2.7400371e-10,2.2563495e-13,1.15871457e-11,3.29308921e-15,6.47424003e-25,92.152403
1678.30895,2.36235323e-06,0,0.714071501,0,0.00814279323,0.015231024,0.0990848932,0.0156365764,0.113911635,0.0118897964,7.53767835e-11,1.09343904e-08,0.0220316953,3.75993395e-09,3.57501346e-08,7.20764932e-09,2.2304802e-12,3.15274058e-10,8.20138596e-17,5.45368762e-19,6.40205406e-22,5.98795121e-19,5.31933517e-16,1.78434683e-12,4.51672591e-27,2.63444697e-08,2.84190777e-16,2.73862721e-10,2.25634583e-13,1.15859123e-11,3.29293479e-15,6.47389927e-25,92.1815769
1678.30961,2.36235238e-06,0,0.714071567,0,0.00814278485,0.0152309888,0.0990849284,0.0156365639,0.113911662,0.0118898044,7.53768715e-11,1.09344753e-08,0.0220316156,3.66460777e-09,3.57502462e-08,7.20756534e-09,2.23046263e-12,3.15271306e-10,8.20137082e-17,5.45350797e-19,6.40189303e-22,5.98763793e-19,5.31911161e-16,1.78411552e-12,4.51581401e-27,2.63444309e-08,2.84189776e-16,2.73734238e-10,2.25634215e-13,1.15847802e-11,3.29279293e-15,6.47357827e-25,92.2107507
1678.31027,2.36235153e-06,0,0.714071633,0,0.00814277647,0.0152309535,0.0990849637,0.0156365514,0.113911689,0.0118898124,7.53769595e-11,1.09345601e-08,0.0220315358,3.57787828e-09,3.57503577e-08,7.20748147e-09,2.23044507e-12,3.15268555e-10,8.20135569e-17,5.4533393e-19,6.40174177e-22,5.98735186e-19,5.31890645e-16,1.78390366e-12,4.5149736e-27,2.63443986e-08,2.84188774e-16,2.73617134e-10,2.25633848e-13,1.15837404e-11,3.29266248e-15,6.47327524e-25,92.2399246
1678.31094,2.36235068e-06,0,0.714071699,0,0.00814276809,0.0152309182,0.0990849989,0.0156365389,0.113911716,0.0118898204,7.53770476e-11,1.0934645e-08,0.0220314561,3.49896997e-09,3.57504692e-08,7.20739771e-09,2.2304275e-12,3.15265804e-10,8.20134055e-17,5.4531806e-19,6.4015994e-22,5.98709055e-19,5.31871804e-16,1.78370951e-12,4.51419822e-27,2.63443722e-08,2.84187773e-16,2.73510381e-10,2.25633481e-13,1.15827844e-11,3.29254242e-15,6.47298856e-25,92.2690985
1678.3116,2.36234983e-06,0,0.714071765,0,0.00814275971,0.015230883,0.0990850341,0.0156365264,0.113911743,0.0118898284,7.53771356e-11,1.09347299e-08,0.0220313763,3.42717728e-09,3.57505807e-08,7.20731404e-09,2.23040994e-12,3.15263052e-10,8.20132541e-17,5.45303099e-19,6.40146511e-22,5.98685177e-19,5.31854487e-16,1.78353147e-12,4.513482e-27,2.63443512e-08,2.84186771e-16,2.73413046e-10,2.25633114e-13,1.15819047e-11,3.2924318e-15,6.47271675e-25,92.2982723
1678.3126,2.36234856e-06,0,0.714071864,0,0.00814274713,0.01523083,0.099085087,0.0156365076,0.113911783,0.0118898404,7.53772679e-11,1.09348575e-08,0.0220312565,3.33130831e-09,3.57507481e-08,7.20718851e-09,2.23038355e-12,3.1525892e-10,8.20130267e-17,5.4528215e-19,6.401277e-22,5.98653098e-19,5.31831038e-16,1.78329113e-12,4.51250565e-27,2.63443288e-08,2.84185267e-16,2.73282682e-10,2.25632562e-13,1.15807117e-11,3.29228155e-15,6.47233346e-25,92.3420989
1678.31359,2.36234728e-06,0,0.714071963,0,0.00814273455,0.0152307771,0.0990851399,0.0156364888,0.113911823,0.0118898524,7.53774002e-11,1.09349851e-08,0.0220311366,3.24812715e-09,3.57509155e-08,7.20706315e-09,2.23035717e-12,3.15254788e-10,8.20127993e-17,5.4526282e-19,6.4011033e-22,5.98625035e-19,5.31810306e-16,1.78307951e-12,4.51163474e-27,2.63443161e-08,2.84183762e-16,2.73169112e-10,2.25632011e-13,1.15796548e-11,3.29214814e-15,6.47197667e-25,92.3859255
1678.31459,2.36234601e-06,0,0.714072062,0,0.00814272197,0.0152307241,0.0990851927,0.0156364701,0.113911864,0.0118898644,7.53775325e-11,1.09351126e-08,0.0220310168,3.17595345e-09,3.57510829e-08,7.20693794e-09,2.23033079e-12,3.15250656e-10,8.20125719e-17,5.45244892e-19,6.40094209e-22,5.98600457e-19,5.31791932e-16,1.7828928e-12,4.51085531e-27,2.63443117e-08,2.84182258e-16,2.73070111e-10,2.2563146e-13,1.15787159e-11,3.29202935e-15,6.47164287e-25,92.429752
1678.31559,2.36234473e-06,0,0.714072161,0,0.00814270939,0.0152306712,0.0990852456,0.0156364513,0.113911904,0.0118898765,7.53776649e-11,1.09352402e-08,0.022030897,3.11332917e-09,3.57512502e-08,7.20681285e-09,2.23030441e-12,3.15246525e-10,8.20123444e-17,5.45228182e-19,6.40079173e-22,5.98578902e-19,5.31775602e-16,1.78272772e-12,4.51015522e-27,2.63443145e-08,2.84180753e-16,2.72983749e-10,2.25630909e-13,1.15778794e-11,3.29192325e-15,6.471329e-25,92.4735786
1678.31658,2.36234346e-06,0,0.71407226,0,0.00814269682,0.0152306182,0.0990852985,0.0156364325,0.113911944,0.0118898885,7.53777972e-11,1.09353678e-08,0.0220307772,3.05898985e-09,3.57514175e-08,7.20668788e-09,2.23027803e-12,3.15242393e-10,8.2012117e-17,5.45212527e-19,6.40065077e-22,5.9855997e-19,5.31761047e-16,1.78258139e-12,4.50952396e-27,2.63443237e-08,2.84179249e-16,2.72908353e-10,2.25630358e-13,1.15771318e-11,3.29182814e-15,6.47103244e-25,92.5174052
1678.31758,2.36234218e-06,0,0.714072359,0,0.00814268424,0.0152305653,0.0990853514,0.0156364137,0.113911985,0.0118899005,7.53779295e-11,1.09354954e-08,0.0220306573,3.01183886e-09,3.57515847e-08,7.20656301e-09,2.23025166e-12,3.15238262e-10,8.20118895e-17,5.45197788e-19,6.40051797e-22,5.98543313e-19,5.31748031e-16,1.78245133e-12,4.50895241e-27,2.63443383e-08,2.84177744e-16,2.72842472e-10,2.25629807e-13,1.15764614e-11,3.29174259e-15,6.47075087e-25,92.5612317
1678.31857,2.36234091e-06,0,0.714072458,0,0.00814267167,0.0152305123,0.0990854042,0.015636395,0.113912025,0.0118899125,7.53780619e-11,1.09356229e-08,0.0220305375,2.97092466e-09,3.5751752e-08,7.20643822e-09,2.23022528e-12,3.15234132e-10,8.2011662e-17,5.45183843e-19,6.40039224e-22,5.98528631e-19,5.31736351e-16,1.78233539e-12,4.50843266e-27,2.63443576e-08,2.84176239e-16,2.72784846e-10,2.25629256e-13,1.15758578e-11,3.29166532e-15,6.47048233e-25,92.6050583
1678.31957,2.36233964e-06,0,0.714072557,0,0.0081426591,0.0152304594,0.0990854571,0.0156363762,0.113912065,0.0118899245,7.53781942e-11,1.09357505e-08,0.0220304177,2.93542143e-09,3.57519192e-08,7.20631351e-09,2.23019891e-12,3.15230001e-10,8.20114346e-17,5.45170587e-19,6.40027266e-22,5.98515662e-19,5.3172583e-16,1.7822317e-12,4.50795785e-27,2.6344381e-08,2.84174735e-16,2.72734381e-10,2.25628706e-13,1.15753122e-11,3.29159523e-15,6.47022508e-25,92.6488849
1678.32056,2.36233836e-06,0,0.714072656,0,0.00814264652,0.0152304065,0.09908551,0.0156363574,0.113912106,0.0118899366,7.53783266e-11,1.09358781e-08,0.0220302979,2.90461262e-09,3.57520864e-08,7.20618886e-09,2.23017254e-12,3.15225871e-10,8.20112071e-17,5.4515793e-19,6.4001584e-22,5.98504179e-19,5.31716315e-16,1.78213864e-12,4.50752203e-27,2.63444081e-08,2.8417323e-16,2.7269013e-10,2.25628155e-13,1.1574817e-11,3.29153138e-15,6.46997763e-25,92.6927114
1678.32156,2.36233709e-06,0,0.714072755,0,0.00814263395,0.0152303536,0.0990855628,0.0156363386,0.113912146,0.0118899486,7.5378459e-11,1.09360057e-08,0.022030178,2.87787669e-09,3.57522536e-08,7.20606427e-09,2.23014616e-12,3.15221741e-10,8.20109796e-17,5.45145791e-19,6.40004876e-22,5.98493985e-19,5.31707671e-16,1.7820548e-12,4.50712004e-27,2.63444382e-08,2.84171726e-16,2.7265127e-10,2.25627604e-13,1.15743655e-11,3.29147295e-15,6.46973868e-25,92.736538
1678.32256,2.36233581e-06,0,0.714072854,0,0.00814262138,0.0152303006,0.0990856157,0.0156363199,0.113912186,0.0118899606,7.53785913e-11,1.09361333e-08,0.0220300582,2.85467443e-09,3.57524208e-08,7.20593973e-09,2.23011979e-12,3.15217611e-10,8.20107521e-17,5.45134102e-19,6.39994313e-22,5.9848491e-19,5.31699785e-16,1.78197896e-12,4.50674739e-27,2.6344471e-08,2.84170221e-16,2.72617088e-10,2.25627054e-13,1.15739519e-11,3.2914192e-15,6.4695071e-25,92.7803645
1678.32355,2.36233454e-06,0,0.714072952,0,0.00814260881,0.0152302477,0.0990856686,0.0156363011,0.113912227,0.0118899726,7.53787237e-11,1.09362609e-08,0.0220299384,2.83453801e-09,3.57525879e-08,7.20581524e-09,2.23009343e-12,3.15213481e-10,8.20105246e-17,5.45122803e-19,6.39984098e-22,5.98476806e-19,5.31692555e-16,1.78191006e-12,4.5064002e-27,2.63445061e-08,2.84168717e-16,2.72586963e-10,2.25626503e-13,1.15735711e-11,3.29136953e-15,6.46928192e-25,92.8241911
1678.32455,2.36233326e-06,0,0.714073051,0,0.00814259624,0.0152301948,0.0990857214,0.0156362823,0.113912267,0.0118899846,7.53788561e-11,1.09363885e-08,0.0220298185,2.81706151e-09,3.57527551e-08,7.20569078e-09,2.23006706e-12,3.15209351e-10,8.20102971e-17,5.45111843e-19,6.39974184e-22,5.98469544e-19,5.31685895e-16,1.78184718e-12,4.5060751e-27,2.63445432e-08,2.84167212e-16,2.7256036e-10,2.25625953e-13,1.1573219e-11,3.29132339e-15,6.4690623e-25,92.8680177
1678.32554,2.36233199e-06,0,0.71407315,0,0.00814258368,0.0152301419,0.0990857743,0.0156362636,0.113912307,0.0118899966,7.53789885e-11,1.09365161e-08,0.0220296987,2.80189271e-09,3.57529222e-08,7.20556636e-09,2.23004069e-12,3.15205222e-10,8.20100696e-17,5.45101177e-19,6.39964532e-22,5.98463013e-19,5.31679729e-16,1.78178953e-12,4.50576917e-27,2.63445821e-08,2.84165708e-16,2.72536811e-10,2.25625402e-13,1.15728915e-11,3.29128031e-15,6.4688475e-25,92.9118442
1678.32654,2.36233072e-06,0,0.714073249,0,0.00814257111,0.015230089,0.0990858272,0.0156362448,0.113912348,0.0118900087,7.53791209e-11,1.09366437e-08,0.0220295789,2.78872609e-09,3.57530893e-08,7.20544196e-09,2.23001432e-12,3.15201093e-10,8.20098421e-17,5.45090766e-19,6.39955108e-22,5.98457115e-19,5.31673992e-16,1.78173641e-12,4.50547986e-27,2.63446225e-08,2.84164203e-16,2.72515912e-10,2.25624852e-13,1.15725856e-11,3.2912399e-15,6.46863688e-25,92.9556708
1678.32753,2.36232944e-06,0,0.714073348,0,0.00814255854,0.0152300361,0.09908588,0.015636226,0.113912388,0.0118900207,7.53792532e-11,1.09367713e-08,0.0220294591,2.77729656e-09,3.57532564e-08,7.20531759e-09,2.22998796e-12,3.15196963e-10,8.20096145e-17,5.45080576e-19,6.39945881e-22,5.98451768e-19,5.31668627e-16,1.78168723e-12,4.50520498e-27,2.63446642e-08,2.84162699e-16,2.72497312e-10,2.25624301e-13,1.15722982e-11,3.29120179e-15,6.46842988e-25,92.9994974
1678.32853,2.36232817e-06,0,0.714073447,0,0.00814254597,0.0152299831,0.0990859329,0.0156362073,0.113912428,0.0118900327,7.53793856e-11,1.09368989e-08,0.0220293392,2.76737414e-09,3.57534235e-08,7.20519325e-09,2.22996159e-12,3.15192834e-10,8.2009387e-17,5.45070578e-19,6.39936824e-22,5.98446898e-19,5.31663585e-16,1.78164145e-12,4.50494262e-27,2.63447071e-08,2.84161194e-16,2.72480708e-10,2.25623751e-13,1.15720271e-11,3.29116568e-15,6.46822604e-25,93.0433239
1678.32952,2.36232689e-06,0,0.714073546,0,0.00814253341,0.0152299302,0.0990859857,0.0156361885,0.113912468,0.0118900447,7.5379518e-11,1.09370265e-08,0.0220292194,2.75875928e-09,3.57535906e-08,7.20506892e-09,2.22993523e-12,3.15188705e-10,8.20091595e-17,5.45060747e-19,6.39927916e-22,5.98442442e-19,5.31658823e-16,1.78159864e-12,4.50469112e-27,2.63447509e-08,2.8415969e-16,2.72465834e-10,2.256232e-13,1.157177e-11,3.29113132e-15,6.46802492e-25,93.0871505
1678.33052,2.36232562e-06,0,0.714073645,0,0.00814252084,0.0152298773,0.0990860386,0.0156361698,0.113912509,0.0118900567,7.53796504e-11,1.09371541e-08,0.0220290996,2.75127885e-09,3.57537577e-08,7.20494462e-09,2.22990886e-12,3.15184576e-10,8.20089319e-17,5.4505106e-19,6.39919137e-22,5.98438345e-19,5.31654304e-16,1.7815584e-12,4.50444905e-27,2.63447957e-08,2.84158185e-16,2.72452462e-10,2.2562265e-13,1.1571525e-11,3.29109845e-15,6.46782619e-25,93.1309771
1678.33204,2.36232368e-06,0,0.714073796,0,0.00814250167,0.0152297966,0.0990861192,0.0156361411,0.11391257,0.011890075,7.53798523e-11,1.09373487e-08,0.0220289168,2.74172045e-09,3.57540125e-08,7.20475505e-09,2.22986865e-12,3.15178279e-10,8.20085849e-17,5.45036522e-19,6.39905957e-22,5.98432682e-19,5.31647808e-16,1.78150121e-12,4.5040952e-27,2.63448653e-08,2.84155891e-16,2.72434517e-10,2.25621811e-13,1.15711713e-11,3.29105079e-15,6.46752693e-25,93.1978237
1678.33355,2.36232173e-06,0,0.714073946,0,0.00814248251,0.0152297159,0.0990861998,0.0156361125,0.113912632,0.0118900934,7.53800543e-11,1.09375433e-08,0.0220287341,2.73401048e-09,3.57542674e-08,7.20456552e-09,2.22982844e-12,3.15171982e-10,8.20082378e-17,5.45022219e-19,6.39892986e-22,5.98427604e-19,5.31641708e-16,1.7814482e-12,4.50375671e-27,2.63449363e-08,2.84153596e-16,2.72419018e-10,2.25620971e-13,1.15708374e-11,3.29100559e-15,6.46723154e-25,93.2646703
1678.33507,2.36231979e-06,0,0.714074097,0,0.00814246334,0.0152296353,0.0990862805,0.0156360839,0.113912693,0.0118901117,7.53802562e-11,1.09377379e-08,0.0220285513,2.72778852e-09,3.57545221e-08,7.20437601e-09,2.22978824e-12,3.15165685e-10,8.20078908e-17,5.45008106e-19,6.39880185e-22,5.98422998e-19,5.31635927e-16,1.78139857e-12,4.50343059e-27,2.63450084e-08,2.84151301e-16,2.7240549e-10,2.25620132e-13,1.15705194e-11,3.29096236e-15,6.46693928e-25,93.3315169
